# ell observed_D_uK2 conditional_model_D_coadded_uK2 error_minus_uK2 error_plus_uK2 residual_over_quoted_error
1569 -1.04072575000000e+01 2.36061598366306e+00 2.11038272000000e+01 2.11038272000000e+01 -6.05002749627473e-01
1570 -2.88946893000000e+01 2.10890208475853e+00 2.11110952000000e+01 2.11110952000000e+01 -1.46859227771179e+00
1571 3.00658356000000e+00 1.85107942266309e+00 2.11186932000000e+01 2.11186932000000e+01 5.47147556145621e-02
1572 -4.98699509000000e+01 1.58731043701436e+00 2.11266215000000e+01 2.11266215000000e+01 -2.43565973560961e+00
1573 2.75337107000000e+00 1.31775690512661e+00 2.11348875000000e+01 2.11348875000000e+01 6.79262742644546e-02
1574 -2.81599504000000e+00 1.04259480310456e+00 2.11434990000000e+01 2.11434990000000e+01 -1.82495330744668e-01
1575 4.65337857000000e+00 7.61977214655927e-01 2.11524577000000e+01 2.11524577000000e+01 1.83969229984281e-01
1576 -2.88534294000000e+01 4.76086301586373e-01 2.11617879000000e+01 2.11617879000000e+01 -1.38596586640897e+00
1577 3.68906841000000e+01 1.85066525880385e-01 2.11714840000000e+01 2.11714840000000e+01 1.73372908456108e+00
1578 -1.78262732000000e+01 -1.10893692259507e-01 2.11815561000000e+01 2.11815561000000e+01 -8.36358737011796e-01
1579 6.81423024000000e+00 -4.11651017315204e-01 2.11920027000000e+01 2.11920027000000e+01 3.40972080817789e-01
1580 2.87094542000000e+00 -7.17047805424078e-01 2.12028339000000e+01 2.12028339000000e+01 1.69222342746555e-01
1581 1.50476892000000e+00 -1.02693435085484e+00 2.12140500000000e+01 2.12140500000000e+01 1.19340874130816e-01
1582 1.31390222000000e+01 -1.34116144517880e+00 2.12256547000000e+01 2.12256547000000e+01 6.82201979153971e-01
1583 -1.21454035000000e+00 -1.65958777987788e+00 2.12376753000000e+01 2.12376753000000e+01 2.09555623951874e-02
1584 7.72873470000000e-01 -1.98205766166138e+00 2.12500874000000e+01 2.12500874000000e+01 1.29643284745331e-01
1585 1.90714647000000e+01 -2.30842325839977e+00 2.12629085000000e+01 2.12629085000000e+01 1.00550157370991e+00
1586 -3.22202592000000e+01 -2.63855200135173e+00 2.12761427000000e+01 2.12761427000000e+01 -1.39036984362059e+00
1587 2.08330989000000e+01 -2.97226719121296e+00 2.12897941000000e+01 2.12897941000000e+01 1.11815858713321e+00
1588 -9.44652791000000e+00 -3.30941106356103e+00 2.13038668000000e+01 2.13038668000000e+01 -2.88075254321388e-01
1589 -3.78340307000000e+01 -3.64982844108000e+00 2.13183763000000e+01 2.13183763000000e+01 -1.60350871838771e+00
1590 -3.21690774000000e+01 -3.99335558096950e+00 2.13333152000000e+01 2.13333152000000e+01 -1.32073808289442e+00
1591 3.57095089000000e+00 -4.33983499852778e+00 2.13486900000000e+01 2.13486900000000e+01 3.70551349451783e-01
1592 -1.48499498000000e+01 -4.68909689264118e+00 2.13645086000000e+01 2.13645086000000e+01 -4.75594973776220e-01
1593 -4.59842255000000e+01 -5.04099623461641e+00 2.13807801000000e+01 2.13807801000000e+01 -1.91495488349294e+00
1594 -2.51634033000000e+01 -5.39535856897919e+00 2.13974969000000e+01 2.13974969000000e+01 -9.23848468043045e-01
1595 1.24886308000000e+01 -5.75202452402025e+00 2.14146777000000e+01 2.14146777000000e+01 8.51782855644857e-01
1596 -8.08630506000000e+00 -6.11082752620213e+00 2.14323057000000e+01 2.14323057000000e+01 -9.21728889765637e-02
1597 1.73975407000000e+01 -6.47160862349748e+00 2.14504013000000e+01 2.14504013000000e+01 1.11276003603240e+00
1598 -3.80985851000000e+01 -6.83420162154059e+00 2.14689495000000e+01 2.14689495000000e+01 -1.45626051607506e+00
1599 1.57043005000000e+01 -7.19844048514301e+00 2.14879696000000e+01 2.14879696000000e+01 1.06584016133116e+00
1600 -4.05872706000000e+01 -7.56416673979815e+00 2.15074593000000e+01 2.15074593000000e+01 -1.53542561208993e+00
1601 -1.95407616000000e+01 -7.93122943089038e+00 2.15274143000000e+01 2.15274143000000e+01 -5.39290599759099e-01
1602 4.40065031000000e+01 -8.29947762012466e+00 2.15478451000000e+01 2.15478451000000e+01 2.42743441292534e+00
1603 1.82052547000000e+01 -8.66875300498433e+00 2.15687496000000e+01 2.15687496000000e+01 1.24596966460143e+00
1604 1.24656147000000e+01 -9.03890476255731e+00 2.15901321000000e+01 2.15901321000000e+01 9.96034640406730e-01
1605 -2.87296303000000e+01 -9.40981179468602e+00 2.16119912000000e+01 2.16119912000000e+01 -8.93939772903201e-01
1606 -2.26919495000000e+01 -9.78127880273263e+00 2.16343354000000e+01 2.16343354000000e+01 -5.96767613081720e-01
1607 2.29394616000000e+01 -1.01531104853087e+01 2.16571599000000e+01 2.16571599000000e+01 1.52801993604474e+00
1608 -5.02379135000000e+01 -1.05252822192769e+01 2.16804746000000e+01 2.16804746000000e+01 -1.83172333693853e+00
1609 -2.01144952000000e+01 -1.08974724670253e+01 2.17042778000000e+01 2.17042778000000e+01 -4.24663875845464e-01
1610 1.13750287000000e+01 -1.12696564995292e+01 2.17285687000000e+01 2.17285687000000e+01 1.04216184287966e+00
1611 -1.73735241000000e+01 -1.16415126332797e+01 2.17533591000000e+01 2.17533591000000e+01 -2.63500061777599e-01
1612 -1.57222515000000e+01 -1.20130159534863e+01 2.17786329000000e+01 2.17786329000000e+01 -1.70315352829779e-01
1613 2.69952807000000e+00 -1.23839187690762e+01 2.18044026000000e+01 2.18044026000000e+01 6.91761527054001e-01
1614 -1.05821866000000e+01 -1.27540474644297e+01 2.18306590000000e+01 2.18306590000000e+01 9.94867293941842e-02
1615 -1.40953245000000e+01 -1.31233024797470e+01 2.18574039000000e+01 2.18574039000000e+01 -4.44710645738200e-02
1616 1.96236709000000e+01 -1.34915840735591e+01 2.18846420000000e+01 2.18846420000000e+01 1.51317325517864e+00
1617 2.36093797000000e+00 -1.38586438675110e+01 2.19123617000000e+01 2.19123617000000e+01 7.40202359726063e-01
1618 1.11900934000000e+00 -1.42243816984365e+01 2.19405703000000e+01 2.19405703000000e+01 6.99315962558935e-01
1619 -3.07217120000000e+01 -1.45886971633713e+01 2.19692742000000e+01 2.19692742000000e+01 -7.34344461713198e-01
1620 -4.16063775000000e+01 -1.49513411646167e+01 2.19984499000000e+01 2.19984499000000e+01 -1.21167793442498e+00
1621 -3.38444964000000e+01 -1.53123611979269e+01 2.20281163000000e+01 2.20281163000000e+01 -8.41294595946595e-01
1622 3.28965004000000e+01 -1.56714333727346e+01 2.20582583000000e+01 2.20582583000000e+01 2.20180274943714e+00
1623 2.13119246000000e+00 -1.60285303542590e+01 2.20888854000000e+01 2.20888854000000e+01 8.22120377982450e-01
1624 -9.47587459000000e+00 -1.63834018197145e+01 2.21199918000000e+01 2.21199918000000e+01 3.12275306978841e-01
1625 -3.31188872000000e+01 -1.67360197470678e+01 2.21515799000000e+01 2.21515799000000e+01 -7.39580089857707e-01
1626 -4.03041120000000e+01 -1.70862073073805e+01 2.21836401000000e+01 2.21836401000000e+01 -1.04662285305555e+00
1627 -1.60998431000000e+01 -1.74337872823480e+01 2.22161797000000e+01 2.22161797000000e+01 6.00438149295300e-02
1628 1.24863142000000e+01 -1.77785820463461e+01 2.22491917000000e+01 2.22491917000000e+01 1.36026947200721e+00
1629 -1.68796537000000e+01 -1.81206362022273e+01 2.22826724000000e+01 2.22826724000000e+01 5.56927140492923e-02
1630 -1.81661307000000e+01 -1.84596228207307e+01 2.23166129000000e+01 2.23166129000000e+01 1.31512842941645e-02
1631 -1.94182259000000e+01 -1.87955856018072e+01 2.23510236000000e+01 2.23510236000000e+01 -2.78573504880906e-02
1632 -3.75137761000000e+01 -1.91282708965719e+01 2.23859008000000e+01 2.23859008000000e+01 -8.21298430994034e-01
1633 -6.80375955000000e+01 -1.94576472153878e+01 2.24212271000000e+01 2.24212271000000e+01 -2.16669444843241e+00
1634 -3.00310371000000e+01 -1.97835341217960e+01 2.24570076000000e+01 2.24570076000000e+01 -4.56316494197741e-01
1635 -1.19778170000000e+01 -2.01058990874678e+01 2.24932347000000e+01 2.24932347000000e+01 3.61356745522591e-01
1636 -5.78326189000000e+01 -2.04244863865249e+01 2.25299080000000e+01 2.25299080000000e+01 -1.66037662086659e+00
1637 -1.18323502000000e+01 -2.07393366046917e+01 2.25670206000000e+01 2.25670206000000e+01 3.94690400765252e-01
1638 -5.64135630000000e+01 -2.10501928804938e+01 2.26045778000000e+01 2.26045778000000e+01 -1.56443400236859e+00
1639 -1.73281648000000e+01 -2.13570204149003e+01 2.26425621000000e+01 2.26425621000000e+01 1.77932850403899e-01
1640 -1.89453019000000e+01 -2.16597838024966e+01 2.26809822000000e+01 2.26809822000000e+01 1.19680967894617e-01
1641 -5.17587103000000e+01 -2.19582243629266e+01 2.27198338000000e+01 2.27198338000000e+01 -1.31165070129489e+00
1642 -1.15652710000000e+01 -2.22523054334774e+01 2.27590975000000e+01 2.27590975000000e+01 4.69571978127753e-01
1643 -4.19287653000000e+01 -2.25419897012009e+01 2.27987811000000e+01 2.27987811000000e+01 -8.50342635150751e-01
1644 -3.67335897000000e+01 -2.28270907530725e+01 2.28388752000000e+01 2.28388752000000e+01 -6.08895964672003e-01
1645 -5.64381515000000e+01 -2.31074957159743e+01 2.28793920000000e+01 2.28793920000000e+01 -1.45679814323850e+00
1646 1.63465882000000e+01 -2.33832394611731e+01 2.29203016000000e+01 2.29203016000000e+01 1.73339026486340e+00
1647 -3.11035371000000e+01 -2.36541335019082e+01 2.29616183000000e+01 2.29616183000000e+01 -3.24428509383062e-01
1648 -2.10906287000000e+01 -2.39200628522395e+01 2.30033167000000e+01 2.30033167000000e+01 1.23001138885309e-01
1649 -6.26830537000000e+00 -2.41809860146489e+01 2.30454046000000e+01 2.30454046000000e+01 7.77277767761513e-01
1650 -1.64017159000000e+01 -2.44367865323370e+01 2.30878832000000e+01 2.30878832000000e+01 3.48021105388174e-01
1651 -3.60943929000000e+01 -2.46874214115588e+01 2.31307377000000e+01 2.31307377000000e+01 -4.93152083447871e-01
1652 -4.06986809000000e+01 -2.49328468871710e+01 2.31739589000000e+01 2.31739589000000e+01 -6.80325449823291e-01
1653 -4.24550349000000e+01 -2.51729441991409e+01 2.32175464000000e+01 2.32175464000000e+01 -7.44354739433583e-01
1654 1.74464462000000e+01 -2.54075938017601e+01 2.32614863000000e+01 2.32614863000000e+01 1.84227436927623e+00
1655 -2.80682774000000e+00 -2.56368237892179e+01 2.33057870000000e+01 2.33057870000000e+01 9.79584858010497e-01
1656 -1.09294257000000e+01 -2.58605872322190e+01 2.33504412000000e+01 2.33504412000000e+01 6.39438090455394e-01
1657 -2.56923468000000e+01 -2.60786879507747e+01 2.33954349000000e+01 2.33954349000000e+01 1.65135272084519e-02
1658 -3.64221928000000e+01 -2.62911515945958e+01 2.34407635000000e+01 2.34407635000000e+01 -4.32197577753991e-01
1659 -5.10694830000000e+01 -2.64979287630521e+01 2.34864154000000e+01 2.34864154000000e+01 -1.04620282910213e+00
1660 -1.13689384000000e+01 -2.66989692148367e+01 2.35323968000000e+01 2.35323968000000e+01 6.51443664881456e-01
1661 -1.76570211000000e+01 -2.68942218601928e+01 2.35786964000000e+01 2.35786964000000e+01 3.91760452040632e-01
1662 -1.54706325000000e+01 -2.70835605357137e+01 2.36253089000000e+01 2.36253089000000e+01 4.91546082418152e-01
1663 -4.52985866000000e+01 -2.72670808688260e+01 2.36722256000000e+01 2.36722256000000e+01 -7.61715693144376e-01
1664 6.22304750000000e-01 -2.74446549640042e+01 2.37194432000000e+01 2.37194432000000e+01 1.18328914710798e+00
1665 -8.75189736000000e+00 -2.76161540502273e+01 2.37669547000000e+01 2.37669547000000e+01 7.93717871235193e-01
1666 -1.62574184000000e+01 -2.77816711288537e+01 2.38147585000000e+01 2.38147585000000e+01 4.83912223122216e-01
1667 -1.39646292000000e+01 -2.79411498789022e+01 2.38628398000000e+01 2.38628398000000e+01 5.85702321938324e-01
1668 -1.99042156000000e+01 -2.80944588699631e+01 2.39112052000000e+01 2.39112052000000e+01 3.42527413464006e-01
1669 -6.98130990000000e+01 -2.82416142113225e+01 2.39598332000000e+01 2.39598332000000e+01 -1.73504900646293e+00
1670 -4.11149409000000e+01 -2.83825568941357e+01 2.40087223000000e+01 2.40087223000000e+01 -5.30323265301972e-01
1671 5.29883651000000e+00 -2.85173012235244e+01 2.40578717000000e+01 2.40578717000000e+01 1.40561634691586e+00
1672 -2.60691869000000e+01 -2.86457863793952e+01 2.41072839000000e+01 2.41072839000000e+01 1.06880538267324e-01
1673 -3.79776434000000e+01 -2.87680990671937e+01 2.41569385000000e+01 2.41569385000000e+01 -3.81238058490165e-01
1674 -3.03792740000000e+00 -2.88841024259617e+01 2.42068217000000e+01 2.42068217000000e+01 1.06772278270475e+00
1675 3.46631479000000e+00 -2.89938813334206e+01 2.42569480000000e+01 2.42569480000000e+01 1.33818137893607e+00
1676 -6.20077298000000e+01 -2.90974455327157e+01 2.43072935000000e+01 2.43072935000000e+01 -1.35392631299261e+00
1677 2.77367369000000e+01 -2.91947296310470e+01 2.43578669000000e+01 2.43578669000000e+01 2.33729278367339e+00
1678 -4.44090915000000e+01 -2.92857415344040e+01 2.44086491000000e+01 2.44086491000000e+01 -6.19589798011232e-01
1679 -3.22142952000000e+01 -2.93704882291294e+01 2.44596455000000e+01 2.44596455000000e+01 -1.16265257027974e-01
1680 -2.81404898000000e+01 -2.94489015637424e+01 2.45108395000000e+01 2.45108395000000e+01 5.33809445303757e-02
1681 -4.71935192000000e+01 -2.95210609027694e+01 2.45622371000000e+01 2.45622371000000e+01 -7.19497097323867e-01
1682 -2.98256897000000e+01 -2.95869704735824e+01 2.46138217000000e+01 2.46138217000000e+01 -9.69858436967367e-03
1683 -3.54145273000000e+01 -2.96464851494320e+01 2.46655839000000e+01 2.46655839000000e+01 -2.33849811703344e-01
1684 -3.65935059000000e+01 -2.96997557579369e+01 2.47175350000000e+01 2.47175350000000e+01 -2.78901198766912e-01
1685 6.13922206000000e+00 -2.97467095575749e+01 2.47696555000000e+01 2.47696555000000e+01 1.44878606073366e+00
1686 -4.19557324000000e+01 -2.97873471111285e+01 2.48219466000000e+01 2.48219466000000e+01 -4.90226874022504e-01
1687 -6.38353984000000e+01 -2.98218165058894e+01 2.48744010000000e+01 2.48744010000000e+01 -1.36741310450493e+00
1688 -6.78855840000000e+01 -2.98500422669623e+01 2.49270025000000e+01 2.49270025000000e+01 -1.52587707780098e+00
1689 -3.92394855000000e+01 -2.98720222317694e+01 2.49797616000000e+01 2.49797616000000e+01 -3.75002108436081e-01
1690 -1.63217441000000e+01 -2.98878275534072e+01 2.50326614000000e+01 2.50326614000000e+01 5.41935323481315e-01
1691 -1.19895902000000e+01 -2.98974542686203e+01 2.50857000000000e+01 2.50857000000000e+01 7.13867425211187e-01
1692 -6.13371354000000e+01 -2.99008975197036e+01 2.51388667000000e+01 2.51388667000000e+01 -1.25050338408041e+00
1693 -3.95268425000000e+01 -2.98982999946233e+01 2.51921593000000e+01 2.51921593000000e+01 -3.82203938563406e-01
1694 -5.92423821000000e+01 -2.98895066244904e+01 2.52455729000000e+01 2.52455729000000e+01 -1.16269397378222e+00
1695 5.81318082000000e-01 -2.98746583315721e+01 2.52991002000000e+01 2.52991002000000e+01 1.20383634883474e+00
1696 -4.07798133000000e+01 -2.98537467274356e+01 2.53527434000000e+01 2.53527434000000e+01 -4.30961904208143e-01
1697 -2.01570376000000e+01 -2.98268367722232e+01 2.54064785000000e+01 2.54064785000000e+01 3.80603678397351e-01
1698 3.06275692000000e+00 -2.97938441270671e+01 2.54603090000000e+01 2.54603090000000e+01 1.29050283902945e+00
1699 1.42081826000000e+01 -2.97549804676546e+01 2.55142323000000e+01 2.55142323000000e+01 1.72308390668900e+00
1700 -7.65813037000000e+01 -2.97101597478073e+01 2.55682532000000e+01 2.55682532000000e+01 -1.83317740111369e+00
1701 -4.77923666000000e+01 -2.96595177267875e+01 2.56223456000000e+01 2.56223456000000e+01 -7.07696678371730e-01
1702 -1.79563434000000e+01 -2.96030408724802e+01 2.56765202000000e+01 2.56765202000000e+01 4.53593297758481e-01
1703 -5.11982110000000e+01 -2.95409374729882e+01 2.57307709000000e+01 2.57307709000000e+01 -8.41687705789329e-01
1704 -1.65745481000000e+01 -2.94731923421088e+01 2.57850849000000e+01 2.57850849000000e+01 5.00236640373010e-01
1705 -2.12658714000000e+00 -2.93998636990351e+01 2.58394631000000e+01 2.58394631000000e+01 1.05548928990847e+00
1706 -4.26258969000000e+00 -2.93210831768176e+01 2.58939036000000e+01 2.58939036000000e+01 9.67737189182151e-01
1707 -1.31785137000000e+01 -2.92367589595895e+01 2.59483887000000e+01 2.59483887000000e+01 6.18853272364829e-01
1708 -2.49548615000000e+00 -2.91470953168568e+01 2.60029283000000e+01 2.60029283000000e+01 1.02494645446747e+00
1709 -1.63297275000000e+01 -2.90520730876413e+01 2.60575134000000e+01 2.60575134000000e+01 4.88240968827107e-01
1710 -9.80701128000000e+00 -2.89517465616705e+01 2.61121297000000e+01 2.61121297000000e+01 7.33174026845863e-01
1711 -3.95447884000000e+01 -2.88462434892979e+01 2.61667839000000e+01 2.61667839000000e+01 -4.08859757148148e-01
1712 -3.21249369000000e+01 -2.87356166559911e+01 2.62214660000000e+01 2.62214660000000e+01 -1.29257465772849e-01
1713 -4.58844918000000e+01 -2.86199181106885e+01 2.62761606000000e+01 2.62761606000000e+01 -6.57043239768885e-01
1714 -4.34887203000000e+01 -2.84991249587134e+01 2.63308831000000e+01 2.63308831000000e+01 -5.69278109069063e-01
1715 -5.93346433000000e+01 -2.83735104622089e+01 2.63856214000000e+01 2.63856214000000e+01 -1.17340927349890e+00
1716 2.00871546000000e+01 -2.82430503084421e+01 2.64403729000000e+01 2.64403729000000e+01 1.82789422415605e+00
1717 -7.42435226000000e+01 -2.81077937107886e+01 2.64951232000000e+01 2.64951232000000e+01 -1.74129135165566e+00
1718 1.08989793000000e+01 -2.79679376384894e+01 2.65498954000000e+01 2.65498954000000e+01 1.46391977644060e+00
1719 -1.34650664000000e+01 -2.78233815214879e+01 2.66046639000000e+01 2.66046639000000e+01 5.39691656149353e-01
1720 -1.13029575000000e+01 -2.76743952236917e+01 2.66594333000000e+01 2.66594333000000e+01 6.14095488807397e-01
1721 -2.67270667000000e+01 -2.75209510947491e+01 2.67142037000000e+01 2.67142037000000e+01 2.97176888993006e-02
1722 -1.01893066000000e+01 -2.73631692901493e+01 2.67689603000000e+01 2.67689603000000e+01 6.41558824014144e-01
1723 1.38625346000000e+01 -2.72012435665234e+01 2.68237066000000e+01 2.68237066000000e+01 1.53087635422181e+00
1724 -3.79600278000000e+01 -2.70350702055688e+01 2.68784353000000e+01 2.68784353000000e+01 -4.06458094472158e-01
1725 1.08039586000000e+01 -2.68649159885587e+01 2.69331510000000e+01 2.69331510000000e+01 1.39860629707080e+00
1726 1.13282034000000e+01 -2.66907502493179e+01 2.69878544000000e+01 2.69878544000000e+01 1.40874309924089e+00
1727 -4.17690281000000e+01 -2.65126901954520e+01 2.70425226000000e+01 2.70425226000000e+01 -5.64161048516531e-01
1728 -4.62202202000000e+01 -2.63308524869708e+01 2.70971612000000e+01 2.70971612000000e+01 -7.34001896590893e-01
1729 -4.92671602000000e+01 -2.61453532506756e+01 2.71517685000000e+01 2.71517685000000e+01 -8.51576461744081e-01
1730 -1.56319926000000e+01 -2.59561596591222e+01 2.72063510000000e+01 2.72063510000000e+01 3.79476360469001e-01
1731 -5.16836791000000e+01 -2.57634610349323e+01 2.72608858000000e+01 2.72608858000000e+01 -9.50820830079839e-01
1732 -6.51971219000000e+01 -2.55672977764161e+01 2.73153835000000e+01 2.73153835000000e+01 -1.45082437241212e+00
1733 -2.25749524000000e+01 -2.53677840265388e+01 2.73698456000000e+01 2.73698456000000e+01 1.02040459685267e-01
1734 -4.21626676000000e+01 -2.51649592525436e+01 2.74242606000000e+01 2.74242606000000e+01 -6.19805528957683e-01
1735 2.21906168000000e+01 -2.49590109152487e+01 2.74786298000000e+01 2.74786298000000e+01 1.71586531273290e+00
1736 -6.25437778000000e+01 -2.47500518311521e+01 2.75329681000000e+01 2.75329681000000e+01 -1.37267169422420e+00
1737 -6.23896670000000e+01 -2.45381201883981e+01 2.75872489000000e+01 2.75872489000000e+01 -1.37206674535792e+00
1738 -2.34327296000000e+01 -2.43234764343304e+01 2.76414793000000e+01 2.76414793000000e+01 3.22250059290567e-02
1739 -3.71351618000000e+01 -2.41060837666194e+01 2.76956563000000e+01 2.76956563000000e+01 -4.70437598309618e-01
1740 -8.46638234000000e+00 -2.38861276746961e+01 2.77497869000000e+01 2.77497869000000e+01 5.55670765698605e-01
1741 2.93019192000000e+00 -2.36636448668834e+01 2.78038624000000e+01 2.78038624000000e+01 9.56479945278515e-01
1742 2.21910756000000e+00 -2.34388943763551e+01 2.78578654000000e+01 2.78578654000000e+01 9.21032590542818e-01
1743 -5.74851079000000e+01 -2.32117638348070e+01 2.79118221000000e+01 2.79118221000000e+01 -1.22791496529326e+00
1744 -2.92854061000000e+01 -2.29824374501531e+01 2.79657211000000e+01 2.79657211000000e+01 -2.25381946251579e-01
1745 7.43400870000000e+00 -2.27510249340171e+01 2.80195517000000e+01 2.80195517000000e+01 1.07728467454449e+00
1746 -6.17927649000000e+01 -2.25176357365835e+01 2.80733095000000e+01 2.80733095000000e+01 -1.39902027452148e+00
1747 -3.05224132000000e+01 -2.22822306278293e+01 2.81270064000000e+01 2.81270064000000e+01 -2.92963369616566e-01
1748 1.00715303000000e+01 -2.20451412398170e+01 2.81806356000000e+01 2.81806356000000e+01 1.13967165239584e+00
1749 -4.14174021000000e+00 -2.18062536871336e+01 2.82342010000000e+01 2.82342010000000e+01 6.25642407133590e-01
1750 -5.65056230000000e+01 -2.15658249807712e+01 2.82876976000000e+01 2.82876976000000e+01 -1.23515877867801e+00
1751 -6.65308332000000e+00 -2.13238893237775e+01 2.83411227000000e+01 2.83411227000000e+01 5.17650841114261e-01
1752 2.49525918000000e+01 -2.10806292823384e+01 2.83944894000000e+01 2.83944894000000e+01 1.62120263667563e+00
1753 -1.34535052000000e+01 -2.08360788670918e+01 2.84477892000000e+01 2.84477892000000e+01 2.59513089582785e-01
1754 1.00268530000000e+01 -2.05903461825722e+01 2.85010167000000e+01 2.85010167000000e+01 1.07424936818384e+00
1755 -1.32786183000000e+01 -2.03436134444754e+01 2.85541738000000e+01 2.85541738000000e+01 2.47424253769702e-01
1756 -4.38185234000000e+01 -2.00958401254154e+01 2.86072652000000e+01 2.86072652000000e+01 -8.29253796500079e-01
1757 -4.45824256000000e+01 -1.98472824973379e+01 2.86602889000000e+01 2.86602889000000e+01 -8.63045839801781e-01
1758 -7.23819564000000e+01 -1.95979741235661e+01 2.87132475000000e+01 2.87132475000000e+01 -1.83831460640019e+00
1759 -3.04863895000000e+01 -1.93480227475141e+01 2.87661466000000e+01 2.87661466000000e+01 -3.87203990418582e-01
1760 7.96074914000000e+00 -1.90974618740768e+01 2.88189644000000e+01 2.88189644000000e+01 9.38902961206919e-01
1761 -1.83299054000000e+01 -1.88464734403563e+01 2.88717169000000e+01 2.88717169000000e+01 1.78918365729848e-02
1762 2.41657686000000e+01 -1.85950909611890e+01 2.89243999000000e+01 2.89243999000000e+01 1.47836635190447e+00
1763 -2.55862975000000e+01 -1.83435706355249e+01 2.89770283000000e+01 2.89770283000000e+01 -2.49947192289388e-01
1764 -1.01162395000000e+01 -1.80918718381246e+01 2.90295738000000e+01 2.90295738000000e+01 2.74741627041202e-01
1765 -1.45676084000000e+01 -1.78401024437260e+01 2.90820662000000e+01 2.90820662000000e+01 1.12526187830697e-01
1766 3.31846472000000e+01 -1.75885188437088e+01 2.91344828000000e+01 2.91344828000000e+01 1.74271726023943e+00
1767 3.68269368000000e+00 -1.73370806554891e+01 2.91868358000000e+01 2.91868358000000e+01 7.20179963306921e-01
1768 1.54812511000000e+01 -1.70859702641830e+01 2.92391403000000e+01 2.92391403000000e+01 1.11382280840121e+00
1769 -3.09989160000000e-01 -1.68352217496870e+01 2.92913758000000e+01 2.92913758000000e+01 5.64167169972501e-01
1770 -1.13251906000000e+01 -1.65850177744420e+01 2.93435598000000e+01 2.93435598000000e+01 1.79249798262104e-01
1771 -2.34091064000000e+01 -1.63354669460176e+01 2.93956894000000e+01 2.93956894000000e+01 -2.40635263141080e-01
1772 -6.43700895000000e+01 -1.60865296153313e+01 2.94477481000000e+01 2.94477481000000e+01 -1.63963504851730e+00
1773 -5.43210188000000e+01 -1.58383889819090e+01 2.94997652000000e+01 2.94997652000000e+01 -1.30450630902279e+00
1774 1.03695506000000e+01 -1.55911542382032e+01 2.95517295000000e+01 2.95517295000000e+01 8.78483434893486e-01
1775 -6.81673477000000e+01 -1.53448605852393e+01 2.96036340000000e+01 2.96036340000000e+01 -1.78432442161529e+00
1776 5.06817851000000e+01 -1.50996919017526e+01 2.96555007000000e+01 2.96555007000000e+01 2.21818804097119e+00
1777 -1.73682060000000e+00 -1.48556096701303e+01 2.97073164000000e+01 2.97073164000000e+01 4.41601284124414e-01
1778 -8.90822894000000e+01 -1.46127982988791e+01 2.97590895000000e+01 2.97590895000000e+01 -2.50241161111871e+00
1779 -4.65193316000000e+01 -1.43712940482678e+01 2.98108066000000e+01 2.98108066000000e+01 -1.07840213728843e+00
1780 -1.14480315000000e+01 -1.41312819166619e+01 2.98624927000000e+01 2.98624927000000e+01 8.98535311039828e-02
1781 -3.14968317000000e+01 -1.38927245658356e+01 2.99141338000000e+01 2.99141338000000e+01 -5.88487945258988e-01
1782 4.42581441000000e+01 -1.36558818606275e+01 2.99657413000000e+01 2.99657413000000e+01 1.93267456262220e+00
1783 -4.86049541000000e+01 -1.34206429223362e+01 3.00173159000000e+01 3.00173159000000e+01 -1.17213382085451e+00
1784 -2.32118314000000e+01 -1.31871941037793e+01 3.00688604000000e+01 3.00688604000000e+01 -3.33389332447755e-01
1785 -4.02345098000000e+01 -1.29556479138170e+01 3.01203742000000e+01 3.01203742000000e+01 -9.05661453773805e-01
1786 -6.53326813000000e+00 -1.27259688132529e+01 3.01718590000000e+01 3.01718590000000e+01 2.05247568048522e-01
1787 1.75800289000000e+01 -1.24984185356135e+01 3.02233213000000e+01 3.02233213000000e+01 9.95206553808283e-01
1788 3.98517548000000e+01 -1.22728881396340e+01 3.02747604000000e+01 3.02747604000000e+01 1.72171942076325e+00
1789 -2.09976984000000e+01 -1.20496402011363e+01 3.03261821000000e+01 3.03261821000000e+01 -2.95060491602855e-01
1790 -3.66195268000000e+00 -1.18285666472078e+01 3.03776006000000e+01 3.03776006000000e+01 2.68836702238022e-01
1791 8.95182645000000e+00 -1.16098567298128e+01 3.04289956000000e+01 3.04289956000000e+01 6.75726647376188e-01
1792 -3.65615184000000e+01 -1.13935517309800e+01 3.04803824000000e+01 3.04803824000000e+01 -8.25710331935338e-01
1793 -3.10038521000000e+01 -1.11797676287820e+01 3.05317563000000e+01 3.05317563000000e+01 -6.49293944194686e-01
1794 4.10876511000000e+01 -1.09685466735714e+01 3.05831450000000e+01 3.05831450000000e+01 1.70212049066803e+00
1795 -1.88279420000000e+01 -1.07599316176967e+01 3.06345177000000e+01 3.06345177000000e+01 -2.63363388361858e-01
1796 -1.05746862000000e+01 -1.05539657271223e+01 3.06858938000000e+01 3.06858938000000e+01 -6.75244234787109e-04
1797 -4.83037777000000e+01 -1.03508412284823e+01 3.07372881000000e+01 3.07372881000000e+01 -1.23475227704027e+00
1798 1.49305633000000e-01 -1.01506024487330e+01 3.07886729000000e+01 3.07886729000000e+01 3.34535629878773e-01
1799 2.00286629000000e+00 -9.95314582599344e+00 3.08400713000000e+01 3.08400713000000e+01 3.87677836399601e-01
